image_folder,image,folder,voucher_prefix,imag_numbers,IMG_,Dorsal,Ventral,.JPG,image_path1,image_path2,status,family,subfamily,tribe,subtribe,genus,species,genus_species,subspecies,voucher,number_specimens,sex,country,ADM1,ADM2,site_specific,locality_general,elev_min,elev_max,elev_unit,lat_deg,lat_min,lat_sec,lat_ort,lon_deg,lon_min,lon_sec,lon_ort,Date,Day,month_,Year,collector,genitalia_dissection,collection,record_status,comments_public,comments_private,databaser,DNA_voucher,other_prep,Full Path Merged 1,Full Path Merged 2,,,,,,,Image_quality,Reason why,,,,,,
Kailee Stover\20230626,Kailee Stover,20230626,FLMNH-MGCL,"70,008",IMG_,7,8,.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0007.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0008.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1150587,1,male,Brazil,No data,N/A,Votuporanga,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,N/A,Jan,1950,N/A,N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0007.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0008.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230626,Kailee Stover,20230626,FLMNH-MGCL,"90,010",IMG_,9,10,.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0009.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0010.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1150588,1,male,Brazil,Santa Catarina,N/A,[Santo Antonio do] Pinhal,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A,N/A,Mar,1950,N/A,N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0009.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0010.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230626,Kailee Stover,20230626,FLMNH-MGCL,"120,013",IMG_,12,13,.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0012.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0013.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1150589,1,male,Brazil,No data,N/A,Votuporanga,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,N/A,Jan,1950,N/A,N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0012.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0013.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230626,Kailee Stover,20230626,FLMNH-MGCL,"140,015",IMG_,14,15,.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0014.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0015.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1150590,1,male,Brazil,Santa Catarina,N/A,[Santo Antonio do] Pinhal,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A,N/A,Mar,1950,N/A,N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0014.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0015.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230626,Kailee Stover,20230626,FLMNH-MGCL,"160,017",IMG_,16,17,.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0016.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0017.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1150591,1,female,USA,Florida,N/A,Daytona Beach,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,N/A,Apr,1939,"Bowe, J. J.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0016.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0017.JPG,,,,,,,No,Lower wing damage,,,,,,
Kailee Stover\20230626,Kailee Stover,20230626,FLMNH-MGCL,"180,019",IMG_,18,19,.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0018.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0019.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1150592,1,female,USA,Florida,N/A,Archbold Biological Station,N/A,N/A,N/A,N/A,27,10,60,N,81,20,54,W,N/A,9,May,1975,"Heppner, J. B.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0018.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0019.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230626,Kailee Stover,20230626,FLMNH-MGCL,"200,021",IMG_,20,21,.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0020.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0021.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1150593,1,female,USA,Florida,N/A,Sebring,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,24,Dec,1947,"Weems, H. V. Jr.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0020.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0021.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230626,Kailee Stover,20230626,FLMNH-MGCL,"220,023",IMG_,22,23,.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0022.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0023.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1150594,1,male,USA,Florida,N/A,"Tampa, University of South Florida Botanical Gardens",Hills Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,3,Nov,1982,"Baggett, H. D.",N/A,FLMNH,valid,ex lo on Aristolochia brazilionsis',N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0022.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0023.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230626,Kailee Stover,20230626,FLMNH-MGCL,"240,025",IMG_,24,25,.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0024.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0025.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1150595,1,female,USA,Florida,N/A,Orlando,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,1,May,1940,N/A,N/A,FLMNH,valid,ex-larva',N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0024.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0025.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230626,Kailee Stover,20230626,FLMNH-MGCL,"260,027",IMG_,26,27,.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0026.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0027.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1150596,1,female,USA,Florida,N/A,2.5 mi E Samoset,Manatee Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,4,Mar,1993,"Miller, L. D. & J. Y., D. Dukes",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0026.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0027.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230626,Kailee Stover,20230626,FLMNH-MGCL,"280,029",IMG_,28,29,.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0028.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0029.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1150597,1,female,USA,Florida,N/A,Tampa,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,15,Aug,1976,N/A,N/A,FLMNH,valid,Rt 30',N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0028.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0029.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230626,Kailee Stover,20230626,FLMNH-MGCL,"300,031",IMG_,30,31,.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0030.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0031.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1150598,1,male,Colombia,Valle del Cauca,N/A,Cali,N/A,1000,1000,N/A,0,0,0,N/A,0,0,0,N/A,N/A,17,Feb,1987,"Sullivan, J. B.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0030.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0031.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230626,Kailee Stover,20230626,FLMNH-MGCL,"320,033",IMG_,32,33,.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0032.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0033.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1150599,1,male,USA,Florida,N/A,Tampa,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,15,Aug,1976,N/A,N/A,FLMNH,valid,Rt 30',N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0032.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0033.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230626,Kailee Stover,20230626,FLMNH-MGCL,"340,035",IMG_,34,35,.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0034.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0035.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1150600,1,male,USA,Florida,N/A,Jacksonville,Duval Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,30,Aug,1975,"Zeiger, S. L.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0034.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0035.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230626,Kailee Stover,20230626,FLMNH-MGCL,"360,037",IMG_,36,37,.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0036.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0037.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1150601,1,male,USA,Florida,N/A,Miami,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,0,N/A,N/A,5,May,1948,N/A,N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0036.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0037.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230626,Kailee Stover,20230626,FLMNH-MGCL,"390,039",IMG_,39,39,.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0039.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0039.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1150602,1,female,USA,Florida,N/A,Fort Lauderdale,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,15,Feb,1987,"Emmel, T. C.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0039.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0039.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230626,Kailee Stover,20230626,FLMNH-MGCL,"400,041",IMG_,40,41,.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0040.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0041.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1150603,1,female,USA,Florida,N/A,Fort Lauderdale,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,15,Feb,1987,"Emmel, T. C.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0040.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0041.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230626,Kailee Stover,20230626,FLMNH-MGCL,"420,043",IMG_,42,43,.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0042.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0043.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1150604,1,female,USA,Florida,N/A,Ovedo,Orange Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,2,Sep,1972,"Davis, E. D. & Meyer, S.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0042.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0043.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230626,Kailee Stover,20230626,FLMNH-MGCL,"440,045",IMG_,44,45,.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0044.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0045.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1150605,1,male,USA,Florida,N/A,Alva,Lee Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,18,Oct,1992,"Heinrich, J.",N/A,FLMNH,valid,reared on Aristolochia',N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0044.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0045.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230626,Kailee Stover,20230626,FLMNH-MGCL,"460,047",IMG_,46,47,.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0046.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0047.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1150606,1,male,USA,Florida,N/A,Alva,Lee Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,18,Oct,1992,"Heinrich, J.",N/A,FLMNH,valid,reared on Aristolochia',N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0046.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0047.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230626,Kailee Stover,20230626,FLMNH-MGCL,"480,049",IMG_,48,49,.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0048.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0049.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1150607,1,female,USA,Florida,N/A,Palm Bay,Brevard Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,21,Apr,1988,"Smith, D.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0048.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0049.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230626,Kailee Stover,20230626,FLMNH-MGCL,"500,051",IMG_,50,51,.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0050.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0051.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1150608,1,male,USA,Florida,N/A,Archbold Biological Station,N/A,N/A,N/A,N/A,27,10,60,N,81,20,54,W,N/A,27,Mar,1962,"Ferguson, D. C.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0050.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0051.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230626,Kailee Stover,20230626,FLMNH-MGCL,"520,053",IMG_,52,53,.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0052.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0053.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1150609,1,female,USA,Florida,N/A,2.5 mi E Samoset,Manatee Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,3,May,1993,"Miller, L. D. & J. Y., D. Dukes",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0052.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0053.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230626,Kailee Stover,20230626,FLMNH-MGCL,"540,055",IMG_,54,55,.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0054.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0055.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1150610,1,female,USA,Florida,N/A,2.5 mi E Samoset,Manatee Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,3,May,1993,"Miller, L. D. & J. Y., D. Dukes",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0054.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0055.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230626,Kailee Stover,20230626,FLMNH-MGCL,"560,057",IMG_,56,57,.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0056.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0057.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1150611,1,male,USA,Florida,N/A,Orlando,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,30,Apr,1940,N/A,N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0056.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0057.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230626,Kailee Stover,20230626,FLMNH-MGCL,"580,059",IMG_,58,59,.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0058.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0059.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1150612,1,male,USA,Florida,N/A,W Hollywood,Broward County,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,7,Dec,1974,N/A,N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0058.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0059.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230626,Kailee Stover,20230626,FLMNH-MGCL,"600,061",IMG_,60,61,.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0060.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0061.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1150613,1,male,USA,Florida,N/A,San Matio,Putnam Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,11,Jun,1977,"Zeiger, C. F.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0060.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0061.JPG,,,,,,,Yes,N/A,,,,,,
Kailee Stover\20230626,Kailee Stover,20230626,FLMNH-MGCL,"620,063",IMG_,62,63,.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0062.JPG,Battus polydamas/Kailee Stover/20230626/IMG_0063.JPG,valid,Papilionidae,Papilioninae,Troidini,N/A,Battus,polydamas,Battus polydamas,antiquus,1150614,1,male,USA,Florida,N/A,Sarasota,Sarasota Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,W,N/A,15,Jun,1975,"Downey, J. C.",N/A,FLMNH,valid,N/A,N/A,Gwynn Munger,N/A,N/A,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0062.JPG,/project/samc/battus_compvis/UFLMH_data/UF_museum_data_2023-20231020T203215Z-002/UF_museum_data_2023/Battus polydamas/Kailee Stover/20230626/IMG_0063.JPG,,,,,,,Yes,N/A,,,,,,
